record_id,resource_id,resource_type,sample_id,experiment_id,analysis_type,parameter,value,unit,technical_replicate_no,technical_replicate_total,method_id,method,analyst_id,analyst_name,analyst_email,lab,existing_QC_status,note,created_at,protocol_version
(13)0e1f,31,almond shells,70,43,icp,s,204.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)114d,31,almond shells,70,43,icp,cu,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)172d,31,almond shells,70,43,icp,ti,0.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)1c96,31,almond shells,70,42,icp,k,1.76,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)1c96,31,almond shells,70,42,icp,k,17600.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)1d63,31,almond shells,70,43,icp,p,447.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)2172,31,almond shells,70,43,icp,mn,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)2602,31,almond shells,70,43,icp,p,691.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)29e3,31,almond shells,70,43,icp,si,18.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)3289,31,almond shells,70,43,icp,al,21.5,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)372c,31,almond shells,70,42,icp,cu,7.8,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(13)3b41,31,almond shells,70,42,icp,mn,14.7,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(13)4fe7,31,almond shells,70,43,icp,nd,7.15,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)5348,31,almond shells,70,42,icp,ca,2780.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)5348,31,almond shells,70,42,icp,ca,0.278,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)69ab,31,almond shells,70,43,icp,mg,595.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)7a99,31,almond shells,70,43,icp,mg,561.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)7dab,31,almond shells,70,43,icp,fe,14.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)8909,31,almond shells,70,43,icp,na,-179.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,fail,,2026-07-17 19:04:02.347938,
(13)8f20,31,almond shells,70,43,icp,k,12300.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)92d7,31,almond shells,70,43,icp,ti,0.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)95ce,31,almond shells,70,42,icp,zn,7.1,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(13)9b73,31,almond shells,70,43,icp,k,12800.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)a199,31,almond shells,70,43,icp,zn,4.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)afc2,31,almond shells,70,42,icp,b,57.6,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(13)b12f,31,almond shells,70,43,icp,cu,10.7,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)bd21,31,almond shells,70,43,icp,zn,4.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)bf42,31,almond shells,70,42,icp,mg,0.078,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)bf42,31,almond shells,70,42,icp,mg,780.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)c159,31,almond shells,70,43,icp,fe,14.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)c1b2,31,almond shells,70,43,icp,al,71.5,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)cb09,31,almond shells,70,43,icp,si,18.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)cbe1,31,almond shells,70,43,icp,mn,10.7,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)d222,31,almond shells,70,42,icp,fe,350.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(13)d35c,31,almond shells,70,43,icp,ca,1980.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)d7b7,31,almond shells,70,42,icp,p,0.083,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)d7b7,31,almond shells,70,42,icp,p,830.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(13)dc71,31,almond shells,70,43,icp,ca,1830.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)e7cd,31,almond shells,70,43,icp,s,189.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(13)f8c4,31,almond shells,70,42,icp,s,270.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)0a77,25,almond hulls,71,42,icp,p,0.101,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)0a77,25,almond hulls,71,42,icp,p,1010.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)0bdb,25,almond hulls,71,42,icp,k,2.97,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)0bdb,25,almond hulls,71,42,icp,k,29700.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)0d58,25,almond hulls,71,43,icp,fe,14.4,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)1188,25,almond hulls,71,42,icp,mn,12.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)143c,25,almond hulls,71,43,icp,mg,918.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)1a20,25,almond hulls,71,42,icp,cu,4.6,ppm,2,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)1b12,25,almond hulls,71,43,icp,al,18.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)1cdf,25,almond hulls,71,43,icp,cu,4.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)1f4f,25,almond hulls,71,43,icp,nd,4.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)2d9a,25,almond hulls,71,42,icp,p,0.1,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)2d9a,25,almond hulls,71,42,icp,p,1000.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)2f25,25,almond hulls,71,42,icp,s,300.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)33ce,25,almond hulls,71,42,icp,zn,5.1,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)3438,25,almond hulls,71,43,icp,mg,889.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)34ab,25,almond hulls,71,42,icp,mg,0.106,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)34ab,25,almond hulls,71,42,icp,mg,1060.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)3818,25,almond hulls,71,42,icp,mn,12.5,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)3909,25,almond hulls,71,43,icp,mn,11.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)391b,25,almond hulls,71,43,icp,ti,0.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)3b00,25,almond hulls,71,42,icp,zn,4.9,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)4668,25,almond hulls,71,42,icp,k,30600.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)4668,25,almond hulls,71,42,icp,k,3.06,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)47bb,25,almond hulls,71,43,icp,ti,0.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)4ba1,25,almond hulls,71,42,icp,s,310.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)5ad4,25,almond hulls,71,43,icp,k,24100.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)5d69,25,almond hulls,71,43,icp,zn,3.59,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)6272,25,almond hulls,71,42,icp,ca,0.24,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)6272,25,almond hulls,71,42,icp,ca,2400.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)62e3,25,almond hulls,71,43,icp,mn,10.8,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)68af,25,almond hulls,71,43,icp,p,1130.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)69a9,25,almond hulls,71,43,icp,si,21.6,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)6d1e,25,almond hulls,71,43,icp,na,36.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)710f,25,almond hulls,71,42,icp,mg,0.106,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)710f,25,almond hulls,71,42,icp,mg,1060.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)89d8,25,almond hulls,71,43,icp,nd,11.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)9524,25,almond hulls,71,43,icp,p,773.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)97a0,25,almond hulls,71,43,icp,s,302.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)99c1,25,almond hulls,71,42,icp,ca,0.245,pc,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)99c1,25,almond hulls,71,42,icp,ca,2450.0,ppm,1,,,,,,,humorous,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(15)9ec4,25,almond hulls,71,43,icp,zn,3.6,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)a295,25,almond hulls,71,43,icp,ca,2100.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)a6f9,25,almond hulls,71,42,icp,cu,4.9,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)a897,25,almond hulls,71,42,icp,b,137.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)aca2,25,almond hulls,71,42,icp,fe,137.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)b384,25,almond hulls,71,43,icp,cu,11.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)c0c8,25,almond hulls,71,43,icp,fe,14.4,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)c67f,25,almond hulls,71,43,icp,al,14.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)caec,25,almond hulls,71,42,icp,fe,136.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)eaf2,25,almond hulls,71,43,icp,ca,1960.0,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)ee96,25,almond hulls,71,42,icp,b,137.0,ppm,1,,,,,,,humorous,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(15)ef17,25,almond hulls,71,43,icp,si,21.6,ppm,2,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(15)f921,25,almond hulls,71,43,icp,s,281.0,ppm,1,,,,19.0,,mduran@lbl.gov,humorous,pass,,2026-07-17 19:04:02.347938,
(1a)05f3,33,sweet potato culls,56,43,icp,mn,10.7,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)0653,33,sweet potato culls,56,43,icp,cu,10.7,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)06f7,33,sweet potato culls,56,42,icp,p,2980.0,ppm,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)06f7,33,sweet potato culls,56,42,icp,p,0.298,pc,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)0b9e,33,sweet potato culls,56,43,icp,fe,18.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)134c,33,sweet potato culls,56,43,icp,na,1140.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)2084,33,sweet potato culls,56,43,icp,na,1250.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)20a4,33,sweet potato culls,56,43,icp,al,14.3,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)2761,33,sweet potato culls,56,43,icp,ti,0.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)3486,33,sweet potato culls,56,43,icp,ca,2630.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)3c63,33,sweet potato culls,56,43,icp,mg,1190.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)3e02,33,sweet potato culls,56,43,icp,ca,2590.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)4714,33,sweet potato culls,56,43,icp,nd,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)4aab,33,sweet potato culls,56,43,icp,p,2240.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)52cd,33,sweet potato culls,56,42,icp,fe,76.5,ppm,1,,,,,,,tackle,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1a)58c0,33,sweet potato culls,56,43,icp,ti,0.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)5b61,33,sweet potato culls,56,43,icp,si,25.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)60e1,33,sweet potato culls,56,43,icp,k,15200.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)746d,33,sweet potato culls,56,43,icp,nd,10.7,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)74ef,33,sweet potato culls,56,42,icp,cu,7.2,ppm,1,,,,,,,tackle,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1a)82b1,33,sweet potato culls,56,43,icp,zn,14.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)8623,33,sweet potato culls,56,42,icp,mn,15.6,ppm,1,,,,,,,tackle,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1a)8710,33,sweet potato culls,56,42,icp,b,9.1,ppm,1,,,,,,,tackle,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1a)8da6,33,sweet potato culls,56,43,icp,zn,14.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)913a,33,sweet potato culls,56,43,icp,mn,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)9379,33,sweet potato culls,56,43,icp,cu,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)98a1,33,sweet potato culls,56,43,icp,mg,1160.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)a865,33,sweet potato culls,56,42,icp,ca,3310.0,ppm,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)a865,33,sweet potato culls,56,42,icp,ca,0.331,pc,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)b722,33,sweet potato culls,56,43,icp,p,3230.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)ba95,33,sweet potato culls,56,43,icp,al,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)bc49,33,sweet potato culls,56,42,icp,zn,16.4,ppm,1,,,,,,,tackle,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1a)c1f1,33,sweet potato culls,56,42,icp,s,1260.0,ppm,1,,,,,,,tackle,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1a)c493,33,sweet potato culls,56,43,icp,fe,18.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)cc50,33,sweet potato culls,56,43,icp,k,15000.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)da9e,33,sweet potato culls,56,43,icp,si,25.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)dc80,33,sweet potato culls,56,43,icp,s,1080.0,ppm,1,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)ec63,33,sweet potato culls,56,42,icp,k,19900.0,ppm,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)ec63,33,sweet potato culls,56,42,icp,k,1.99,pc,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)f84c,33,sweet potato culls,56,43,icp,s,1040.0,ppm,2,,,,19.0,,mduran@lbl.gov,tackle,pass,,2026-07-17 19:04:02.347938,
(1a)fbc9,33,sweet potato culls,56,42,icp,mg,0.14,pc,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1a)fbc9,33,sweet potato culls,56,42,icp,mg,1400.0,ppm,1,,,,,,,tackle,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)02df,23,grape pomace,64,43,icp,na,-244.0,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,fail,,2026-07-17 19:04:02.347938,
(1b)1a06,23,grape pomace,64,42,icp,mn,8.2,ppm,1,,,,,,,ebony,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1b)1acc,23,grape pomace,64,43,icp,ti,4.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)21a6,23,grape pomace,64,43,icp,si,28.5,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)2a97,23,grape pomace,64,43,icp,al,18.0,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)3a5f,23,grape pomace,64,43,icp,ti,4.0,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)3c04,23,grape pomace,64,42,icp,p,0.237,pc,1,,,,,,,ebony,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)3c04,23,grape pomace,64,42,icp,p,2370.0,ppm,1,,,,,,,ebony,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)3c7f,23,grape pomace,64,43,icp,zn,10.7,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)42db,23,grape pomace,64,42,icp,fe,176.0,ppm,1,,,,,,,ebony,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1b)4805,23,grape pomace,64,43,icp,al,18.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)4c23,23,grape pomace,64,43,icp,p,1970.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)5342,23,grape pomace,64,42,icp,mg,0.098,pc,1,,,,,,,ebony,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)5342,23,grape pomace,64,42,icp,mg,980.0,ppm,1,,,,,,,ebony,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)53df,23,grape pomace,64,43,icp,mg,839.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)6040,23,grape pomace,64,42,icp,k,28300.0,ppm,1,,,,,,,ebony,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)6040,23,grape pomace,64,42,icp,k,2.83,pc,1,,,,,,,ebony,pass,was entered as percent (pc). now changed to ppm by multiplying the original entry by 10^4,2026-07-17 19:04:02.347938,
(1b)63de,23,grape pomace,64,43,icp,ca,2790.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)67a8,23,grape pomace,64,43,icp,fe,10.7,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)6ca8,23,grape pomace,64,43,icp,fe,14.2,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)75d7,23,grape pomace,64,43,icp,nd,7.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)764e,23,grape pomace,64,43,icp,zn,14.2,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)7bd5,23,grape pomace,64,42,icp,zn,11.5,ppm,1,,,,,,,ebony,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1b)7f08,23,grape pomace,64,43,icp,mn,7.0,ppm,1,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)82c1,23,grape pomace,64,43,icp,cu,7.0,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
(1b)8f5f,23,grape pomace,64,42,icp,b,42.1,ppm,1,,,,,,,ebony,pass,was originally entered as ppm so no change to this entry during the block paste of values,2026-07-17 19:04:02.347938,
(1b)9c2d,23,grape pomace,64,43,icp,ca,2740.0,ppm,2,,,,19.0,,mduran@lbl.gov,ebony,pass,,2026-07-17 19:04:02.347938,
